uuid,class,order,family,genus,species,common_name,description
9847f2cd-5cbd-463d-af48-d0bc6bba8272,mammalia,scandentia,tupaiidae,tupaia,belangeri,northern treeshrew,The northern treeshrew is a treeshrew species native to Southeast Asia.
984f2b7c-95d9-42a5-92ca-25eb65111249,aves,pelecaniformes,ardeidae,egretta,tricolor,tricolored heron,"The tricolored heron, formerly known as the Louisiana heron, is a small species of heron native to coastal parts of the Americas. The species is more solitary than other species of heron in the Americas and eats a diet consisting mostly of small fish."
985f0c87-0b67-4151-a45f-e57a3a46c04a,aves,passeriformes,meliphagidae,ptilotula,keartlandi,grey-headed honeyeater,The grey-headed honeyeater is a species of bird in the family Meliphagidae. It is endemic to Australia.
98782b0e-86d0-4fa1-a0db-8bdac689d50f,aves,passeriformes,meliphagidae,conopophila,whitei,grey honeyeater,"The grey honeyeater is a species of bird in the honeyeater family.
It is an uncommon and little-known bird, an often overlooked endemic of remote areas in central Australia."
9878f262-2131-4259-adb2-fcab40e8238c,mammalia,lagomorpha,ochotonidae,ochotona,,ochotona species,
9889edc7-d5be-4879-a970-01e36992983c,mammalia,didelphimorphia,didelphidae,lutreolina,,lutreolina species,
988b8b2d-6d3b-4c5f-899c-c76b6108b90b,mammalia,cetartiodactyla,tayassuidae,,,peccary family,
988f46cc-8f93-40a7-8982-cbdbf7581ddc,aves,passeriformes,cinclosomatidae,cinclosoma,punctatum,spotted quail-thrush,"The spotted quail-thrush is a species of bird in the family Cinclosomatidae.
It is endemic to Australia."
988f4e11-beef-49b4-97e5-bb9cae8f50c5,aves,anseriformes,anatidae,lophodytes,cucullatus,hooded merganser,"The hooded merganser is a species of fish-eating duck in the subfamily Anatinae. It is the only extant species in the genus Lophodytes. The genus name derives from the Greek language: lophos meaning 'crest', and dutes meaning 'diver'. The bird is striking in appearance; both sexes have crests that they can raise or lower, and the breeding plumage of the male is handsomely patterned and coloured. The hooded merganser has a sawbill but is not classified as a typical merganser."
98c1669d-97fa-4c66-9259-d02b0615da29,mammalia,rodentia,bathyergidae,,,bathyergidae family,
98c56e05-e7b3-4c06-b94b-a1a03e5de68c,mammalia,cetartiodactyla,bovidae,eudorcas,,eudorcas species,
98f0795c-5e88-4a14-b9f5-b3e82820251b,mammalia,diprotodontia,macropodidae,thylogale,thetis,red-necked pademelon,The red-necked pademelon is a forest-dwelling marsupial living in the eastern coastal region of Australia between extreme south-east Queensland and central eastern New South Wales.
98f3a3a3-5a91-42e0-b75a-353712f38efb,aves,passeriformes,tyrannidae,muscisaxicola,,muscisaxicola species,
990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,"Humans or modern humans belong to the biological family of great apes, characterized by hairlessness, bipedality, and high intelligence. Humans have large brains, enabling more advanced cognitive skills that facilitate successful adaptation to varied environments, development of sophisticated tools, and formation of complex social structures and civilizations."
990b2ef5-cf71-46a3-b98b-d36d3a92aaee,aves,musophagiformes,,,,musophagiformes order,
990d0d09-d362-428c-b25d-82f454ac61d6,aves,charadriiformes,scolopacidae,tringa,semipalmata,willet,"The willet is a large shorebird in the family Scolopacidae. It is a relatively large and robust sandpiper and is the largest of the species called ""shanks"" in the genus Tringa. Its closest relative is the lesser yellowlegs, a much smaller bird with a very different appearance apart from the fine, clear, and dense pattern of the neck, which both species show in breeding plumage. It breeds in North America and the West Indies and winters in southern North America, Central America, the West Indies and South America."
9933f178-cd7e-4448-b996-a8fca942a371,mammalia,rodentia,echimyidae,proechimys,guyannensis,cayenne spiny rat,
9939fa33-a51f-4769-a6a0-df783ed0af70,aves,passeriformes,muscicapidae,phoenicurus,,phoenicurus species,
994b3e97-81e2-4a32-8338-8104e89ca194,mammalia,carnivora,viverridae,poiana,,poiana species,
99516caa-c7ca-41d9-998a-fcc9ee189dae,mammalia,carnivora,felidae,caracal,aurata,african golden cat,"The African golden cat is a wild cat endemic to the rainforests of West and Central Africa. It is threatened due to deforestation and bushmeat hunting and listed as Vulnerable on the IUCN Red List. It is a close relative of both the caracal and the serval. Previously, it was placed in the genus Profelis. Its body size ranges from 61 to 101 cm with a 16 to 46 cm long tail."
995846de-74ba-4030-bd6f-dbf2e7dee1d7,aves,otidiformes,otididae,lophotis,gindiana,buff-crested bustard,"The buff-crested bustard is a medium-sized bird of East Africa; Somalia, Ethiopia, Kenya belonging to the family Otididae. The populations are stable and the species is of least concern."
995c68dc-050d-460d-8502-626ddebddad5,aves,galliformes,phasianidae,polyplectron,,polyplectron species,
9964e2ea-8e10-4738-9b7f-7409faa1e6a0,mammalia,rodentia,geomyidae,,,geomyidae family,
99cfa4c6-acfa-4970-81bd-0e5cb9175eb6,aves,gruiformes,rallidae,canirallus,,canirallus species,
99d63cab-41b9-4e94-a13a-4ce435ff1684,mammalia,primates,atelidae,ateles,,ateles species,
99e6920a-b5a2-45f1-a503-979d7497f885,aves,passeriformes,turdidae,turdus,albicollis,white-necked thrush,"The white-necked thrush is a songbird found in forest and woodland in South America. The taxonomy is potentially confusing, and it sometimes includes the members of the T. assimilis group as subspecies, in which case the ""combined species"" is referred to as the white-throated thrush. On the contrary, it may be split into two species, the rufous-flanked thrush and the grey-flanked thrush."
9a01dc97-665d-4022-8d25-07c5e793fc2f,aves,passeriformes,pycnonotidae,pycnonotus,,pycnonotus species,
9a1059ef-8e87-44b3-9118-3f8beccef2e1,aves,galliformes,phasianidae,xenoperdix,,xenoperdix species,
9a154bb6-7b67-4b86-9c5c-aa49d860aa50,aves,passeriformes,muscicapidae,kittacincla,,kittacincla species,
9a1d90fd-5286-4f23-a17e-8c7e15cfbcbf,aves,passeriformes,troglodytidae,henicorhina,,henicorhina species,
9a2fa705-12e2-427f-9784-e56281d1aaaf,aves,passeriformes,estrildidae,nigrita,,nigrita species,
9a52e12e-aa3c-4b25-9f1d-13b9d71106e7,mammalia,cetartiodactyla,suidae,potamochoerus,porcus,red river hog,"The red river hog or bushpig is a wild member of the pig family living in Africa, with most of its distribution in the Guinean and Congolian forests. It is rarely seen away from rainforests, and generally prefers areas near rivers or swamps."
9a5d6ef5-887d-4060-8ef8-b7e54a7303de,mammalia,lagomorpha,leporidae,lepus,,lepus species,
9a77fbb7-1f1d-45c0-b6ef-5b987f0670a5,mammalia,primates,cercopithecidae,cercopithecus,ascanius,red-tailed monkey,"The red-tailed monkey, also known as the black-cheeked white-nosed monkey, red-tailed guenon, redtail monkey, or Schmidt's guenon, is a species of primate in the family Cercopithecidae."
9a88e83d-a2fd-408e-bec4-343426751b25,aves,passeriformes,passerellidae,calamospiza,,calamospiza species,
9a941766-3b1a-43ed-8d8c-45a3ddefafed,aves,galliformes,megapodiidae,,,megapodiidae family,
9a995cba-e6a6-4297-b098-233d4527d49f,aves,passeriformes,turdidae,turdus,obscurus,eyebrowed thrush,"The eyebrowed thrush is a member of the thrush family Turdidae. It breeds in dense coniferous forest and taiga eastwards from Siberia and Mongolia to Japan. It is strongly migratory, wintering south to China and Southeast Asia. It is a rare vagrant to western Europe."
9aa48423-d5e3-4402-9e8d-9dcb1e1e7bbc,aves,passeriformes,tyrannidae,cnemotriccus,,cnemotriccus species,
9aa489c2-701e-42c2-80de-24a0c9ef6e75,mammalia,rodentia,heteromyidae,dipodomys,deserti,desert kangaroo rat,"The desert kangaroo rat is a rodent species in the family Heteromyidae that is found in desert areas of southwestern North America. It is one of the large kangaroo rats, with a total length greater than 12 inches (300 mm) and a mass greater than 3.2 ounces (91 g)."
9ab24603-5c35-4089-97bc-66b9bd9ff21b,aves,passeriformes,acanthizidae,origma,solitaria,rock warbler,
9ab7529a-903c-4d38-8af1-64943b448b60,mammalia,cetartiodactyla,suidae,potamochoerus,,potamochoerus species,
9ab9ebde-d77d-4a01-94a1-8dfa03a2a83b,mammalia,rodentia,myocastoridae,myocastor,,myocastor species,
9ad39f87-3692-4100-a745-60d0cb471d68,mammalia,rodentia,muridae,apodemus,agrarius,striped field mouse,The striped field mouse is a rodent in the family Muridae. The range of this species stretches from Eastern Europe to Eastern Asia.
9af4d863-b129-4d47-9871-5f9c6f2fba39,mammalia,rodentia,sciuridae,sciurus,ignitus,bolivian squirrel,"The Bolivian squirrel is a tree squirrel that is endemic to South America. Little is known of the species, which may represent a species complex."
9b0f8018-e078-486e-bbc8-cf21ad5c7f79,aves,passeriformes,turdidae,neocossyphus,,neocossyphus species,
9b206ef1-5917-490a-af46-f8e3f9fc1c33,aves,charadriiformes,laridae,larus,smithsonianus,american herring gull,"The American herring gull or Smithsonian gull is a large gull that breeds in North America, where it is treated by the American Ornithological Society as a subspecies of herring gull."
9b3c8c70-16f5-4dfb-b3d1-f7109689160d,aves,passeriformes,rhipiduridae,rhipidura,leucophrys,willie wagtail,"The willie wagtail is a passerine bird native to Australia, New Guinea, the Solomon Islands, the Bismarck Archipelago, and Eastern Indonesia. It is a common and familiar bird throughout much of its range, living in most habitats apart from thick forest. Measuring 19–21.5 cm in length, the willie wagtail is contrastingly coloured with almost entirely black upperparts and white underparts; the male and female have similar plumage."
9b43c0b6-ea5e-4b81-b446-335835535899,aves,cuculiformes,cuculidae,tapera,,tapera species,
9b7dc1b3-01cf-4750-bf61-2653608e713b,mammalia,diprotodontia,macropodidae,macropus,parryi,whiptail wallaby,"The whiptail wallaby, also known as the pretty-faced wallaby, is a species of wallaby found in eastern Australia. It is locally common from Cooktown in Queensland to near Grafton in New South Wales."
9b7fea59-cfa3-499c-a420-bcf36277dcd8,mammalia,carnivora,felidae,panthera,onca,jaguar,"The jaguar is a large cat species and the only living member of the genus Panthera that is native to the Americas. With a body length of up to 1.85 m and a weight of up to 158 kg (348 lb), it is the biggest cat species in the Americas and the third largest in the world. Its distinctively marked coat features pale yellow to tan colored fur covered by spots that transition to rosettes on the sides, although a melanistic black coat appears in some individuals. The jaguar's powerful bite allows it to pierce the carapaces of turtles and tortoises, and to employ an unusual killing method: it bites directly through the skull of mammalian prey between the ears to deliver a fatal blow to the brain."
9b847dc2-6dcf-4773-93fd-015c5fdee30e,mammalia,carnivora,felidae,neofelis,,neofelis species,
9ba3565d-9934-4e74-8ef4-d110ad587014,aves,galliformes,phasianidae,phasianus,colchicus,ring-necked pheasant,"The common pheasant, ring-necked pheasant, or blue-headed pheasant, is a bird in the pheasant family (Phasianidae). The genus name comes from Latin phasianus 'pheasant'. The species name colchicus is Latin for 'of Colchis', a country on the Black Sea where pheasants became known to Europeans. Although Phasianus was previously thought to be closely related to the genus Gallus, the genus of junglefowl and domesticated chickens, recent studies show that they are in different subfamilies, having diverged over 20 million years ago."
9bb0adfa-bb06-454b-a36f-2096c67dcc8f,aves,accipitriformes,accipitridae,chondrohierax,,chondrohierax species,
9bd161ed-e5cd-4f3f-b711-4a917fe1cf21,aves,strigiformes,strigidae,otus,spilocephalus,mountain scops-owl,"The mountain scops owl, sometimes referred to as the spotted scops owl, is a species of owl in the family Strigidae. It is locally common in its main habitat which covers some parts of Asia, including Bangladesh Bhutan, Pakistan, India, Malaysia, Nepal, Taiwan, and Thailand. It is an altitudinal migrant. It has a short high-pitched call. Their call sounds like a two-note whistle, ""plew-plew"" or ""he-he"", although the female's songs are rarely heard. Their calls can also vary between different populations allowing one to determine a bird's origin."
9be3bcca-70d6-41c1-8b42-67bd39e3011c,aves,struthioniformes,tinamidae,crypturellus,cinereus,cinereous tinamou,"The cinereous tinamou, also known as brushland tinamou, is a type of ground bird found in swamp and lowland forests in northern South America. They have some localized names that have been used by the indigenous people such as in Amazonas where they are called inambu-pixuna, and in Pará, Brazil where they are called nambu-sujo. Also, throughout their range they are called inhambu-preto. Cinereous tinamous have been around for many centuries. They are part of the oldest families of the world today and have fossils discovered dating back tens of millions of years. Their quick reflexes play a role in their ability to survive."
9beb6b07-21c5-4b4a-b89f-88c5aa45e1b6,mammalia,carnivora,mustelidae,melogale,personata,large-toothed ferret badger,
9c285699-d4fb-4ceb-a306-e3a28053c3fd,aves,pelecaniformes,ardeidae,cochlearius,,cochlearius species,
9c564562-9429-405c-8529-04cff7752282,mammalia,carnivora,felidae,puma,concolor,puma,Puma or PUMA may refer to:
9c578712-f483-438d-9832-390930fc52c1,mammalia,carnivora,mustelidae,mustela,nudipes,malay weasel,
9c5d5259-8498-46e8-ab86-60385f6881e2,aves,passeriformes,acanthizidae,acanthiza,reguloides,buff-rumped thornbill,"The buff-rumped thornbill is a small passerine bird species belonging to the genus 
Acanthiza, most of which are endemic to Australia. Measuring 8–10 cm in length, this unassuming thornbill is characterised by its plain greenish brown upperparts and very pale-yellow underparts, with a distinctive buff coloured rump. The tail has a broad, blackish band with a paler tip. Adults possess white irises, whilst juveniles have dark eyes. The buff-rumped thornbill is one of 14 species within the genus Acanthiza genus, which are recognisable by their thin, pointed bill. Species are unique in their plumage and distribution. Despite their shared name, the genus is not related to hummingbirds."
